"Symbol","Timestamp","Human Time","NOPE","Stock Price","Stock Volume","Call Net Delta * Volume","Put Net Delta * Volume"
"SPY","1611066660000","January 19, 2021 9:31 am","4.1729741208489","378.65","2147327","615408.2","-525800.8"
"SPY","1611066720000","January 19, 2021 9:32 am","-5.0710200365039","378.185","2460010","883390.8","-1008138.4"
"SPY","1611066780000","January 19, 2021 9:33 am","-1.8037765964217","378.44","2671506","1226178.7","-1274366.7"
"SPY","1611066840000","January 19, 2021 9:34 am","-5.5998413116375","378.24","2863474","1418056.9","-1578406.9"
"SPY","1611066900000","January 19, 2021 9:35 am","-10.979672508735","378.195","3084296","1740027","-2078672.6"
"SPY","1611066960000","January 19, 2021 9:36 am","-12.948514471623","378.185","3372773","1994897.7","-2431621.7"
"SPY","1611067020000","January 19, 2021 9:37 am","-15.692517436216","378.125","3529579","2149141.2","-2703021"
"SPY","1611067080000","January 19, 2021 9:38 am","-16.112239723286","378.11","3630319","2246458.4","-2831384.1"
"SPY","1611067140000","January 19, 2021 9:39 am","-14.200637064154","378.16","3722702","2410189.7","-2938837.1"
"SPY","1611067200000","January 19, 2021 9:40 am","-17.079121668784","378.11","3838051","2500239.3","-3155744.7"
"SPY","1611067260000","January 19, 2021 9:41 am","-25.69044364941","378.17","4038121","2596189.9","-3633601.1"
"SPY","1611067320000","January 19, 2021 9:42 am","-26.266952762293","377.94","4134282","2792134.2","-3878084.1"
"SPY","1611067380000","January 19, 2021 9:43 am","-28.035339168079","378.04","4257712","2924819.1","-4118483.1"
"SPY","1611067440000","January 19, 2021 9:44 am","-34.286705712341","377.965","4342948","3021198.1","-4510251.9"
"SPY","1611067500000","January 19, 2021 9:45 am","-33.905885109593","377.905","4455533","3176554.4","-4687242.3"
"SPY","1611067560000","January 19, 2021 9:46 am","-32.068503999853","378.055","4560668","3382425.4","-4844963.4"
"SPY","1611067620000","January 19, 2021 9:47 am","-34.40030090509","377.995","4632690","3438429.5","-5032088.8"
"SPY","1611067680000","January 19, 2021 9:48 am","-44.509802854415","377.84","4777231","3408319.8","-5534655.9"
"SPY","1611067740000","January 19, 2021 9:49 am","-46.762461611535","377.725","4918144","3529148","-5828993.2"
"SPY","1611067800000","January 19, 2021 9:50 am","-59.670347549082","377.44","5162983","3506281.2","-6587051.1"
"SPY","1611067860000","January 19, 2021 9:51 am","-64.767400135347","377.37","5423090","3688330.1","-7200724.5"
"SPY","1611067920000","January 19, 2021 9:52 am","-59.008294630785","377.475","5528275","4006352","-7268492.8"
"SPY","1611067980000","January 19, 2021 9:53 am","-61.004545297554","377.43","5674876","4109352.6","-7571284.9"
"SPY","1611068040000","January 19, 2021 9:54 am","-62.449132794996","377.335","5799955","4189008.7","-7811030.3"
"SPY","1611068100000","January 19, 2021 9:55 am","-63.634237934157","377.405","5958245","4261352.8","-8052836.6"
"SPY","1611068160000","January 19, 2021 9:56 am","-65.629501934221","377.37","6064199","4334583.5","-8314487.1"
"SPY","1611068220000","January 19, 2021 9:57 am","-67.161336774262","377.295","6137491","4380607.2","-8502628.2"
"SPY","1611068280000","January 19, 2021 9:58 am","-66.228906315644","377.445","6331516","4649271.2","-8842565"
"SPY","1611068340000","January 19, 2021 9:59 am","-53.616077255757","377.625","6443015","5146729.5","-8601221.4"
"SPY","1611068400000","January 19, 2021 10:00 am","-50.961493412024","377.745","6552619","5437280.3","-8776592.8"
"SPY","1611068460000","January 19, 2021 10:01 am","-44.429420079199","377.69","6689948","5807723.3","-8780028.4"
"SPY","1611068520000","January 19, 2021 10:02 am","-55.363280354151","377.41","6793486","5743118.8","-9504215.5"
"SPY","1611068580000","January 19, 2021 10:03 am","-69.769276688915","377.165","6958638","5636794","-10491785.4"
"SPY","1611068640000","January 19, 2021 10:04 am","-67.506861112519","377.45","7045869","5859232.7","-10615677.7"
"SPY","1611068700000","January 19, 2021 10:05 am","-57.697994329312","377.62","7128588","6397560.7","-10510613"
"SPY","1611068760000","January 19, 2021 10:06 am","-39.95169242217","377.815","7574174","7013290.7","-10039301.4"
"SPY","1611068820000","January 19, 2021 10:07 am","-52.457668126887","377.56","7660717","6751712.4","-10770345.9"
"SPY","1611068880000","January 19, 2021 10:08 am","-48.588335001639","377.685","7721407","6961149.4","-10712852.5"
"SPY","1611068940000","January 19, 2021 10:09 am","-60.959636709619","377.41","7800702","6681581.2","-11436860.8"
"SPY","1611069060000","January 19, 2021 10:11 am","-56.873808422115","377.575","7920695","6995667","-11500467.9"
"SPY","1611069120000","January 19, 2021 10:12 am","-71.355322891478","377.185","7992066","6778321.6","-12481086.1"
"SPY","1611069180000","January 19, 2021 10:13 am","-61.443552220838","377.485","8075579","7065747.6","-12027670.2"
"SPY","1611069240000","January 19, 2021 10:14 am","-60.645643444307","377.61","8150923","7174955.2","-12118134.9"
"SPY","1611069300000","January 19, 2021 10:15 am","-51.915477867531","377.625","8226579","7540054.7","-11810922.5"
"SPY","1611069360000","January 19, 2021 10:16 am","-45.139539360494","377.625","8316829","7861317.1","-11615495.4"
"SPY","1611069420000","January 19, 2021 10:17 am","-48.188473830818","377.625","8370743","7892353.5","-11926086.8"
"SPY","1611069480000","January 19, 2021 10:18 am","-54.684971793148","377.505","8430753","7718023.3","-12328378.2"
"SPY","1611069540000","January 19, 2021 10:19 am","-63.039720441648","377.32","8518007","7554185","-12923912.8"
"SPY","1611069600000","January 19, 2021 10:20 am","-62.764590050193","377.26","8636228","7658141","-13078634.1"
"SPY","1611069660000","January 19, 2021 10:21 am","-74.914257221069","377.125","8806106","7530451.4","-14127480.3"
"SPY","1611069720000","January 19, 2021 10:22 am","-71.370450832805","377.14","8925260","7726648.9","-14096647.2"
"SPY","1611069780000","January 19, 2021 10:23 am","-66.200597632029","377.35","8981781","8011880.6","-13957873.3"
"SPY","1611069840000","January 19, 2021 10:24 am","-58.833170336076","377.37","9045142","8332795.8","-13654339.6"
"SPY","1611069900000","January 19, 2021 10:25 am","-73.834508486111","377.065","9128033","7929414.3","-14669052.6"
"SPY","1611069960000","January 19, 2021 10:26 am","-73.092632689472","377.13","9215181","8075269.6","-14810888"
"SPY","1611070020000","January 19, 2021 10:27 am","-61.248528742828","377.335","9305817","8579972.7","-14279648.7"
