"Symbol","Timestamp","Human Time","NOPE","Stock Price","Stock Volume","Call Net Delta * Volume","Put Net Delta * Volume"
"SPY","1614695460000","March 2, 2021 9:31 am","6.7762096182624","389.955","1942617","331031.6","-199395.8"
"SPY","1614695520000","March 2, 2021 9:32 am","8.5263907113082","389.905","2136964","540323.6","-358117.7"
"SPY","1614695580000","March 2, 2021 9:33 am","7.9399575449498","389.495","2560355","799950.8","-596659.7"
"SPY","1614695640000","March 2, 2021 9:34 am","4.4207260778561","389.175","2967836","1008968.5","-877768.6"
"SPY","1614695700000","March 2, 2021 9:35 am","4.9817351117157","389.405","3322495","1190570.2","-1025052.3"
"SPY","1614695760000","March 2, 2021 9:36 am","2.0175267716998","389.285","3660115","1363143","-1289299.2"
"SPY","1614695820000","March 2, 2021 9:37 am","-0.86100391287905","389.285","3870296","1596336.7","-1629660.1"
"SPY","1614695880000","March 2, 2021 9:38 am","-1.0621902508862","389.305","4042788","1728098.3","-1771040.4"
"SPY","1614695940000","March 2, 2021 9:39 am","-2.0061802186018","389.255","4341594","1821011.9","-1908112.1"
"SPY","1614696000000","March 2, 2021 9:40 am","-1.8572910931346","389.265","4533312","1928465.4","-2012662.2"
"SPY","1614696060000","March 2, 2021 9:41 am","-5.8946903212324","388.835","5000585","2105215.4","-2399984.4"
"SPY","1614696120000","March 2, 2021 9:42 am","-9.999228922874","388.955","5239424","2257204.9","-2781106.9"
"SPY","1614696180000","March 2, 2021 9:43 am","-13.073271151362","388.795","5426010","2455067.5","-3164424.5"
"SPY","1614696240000","March 2, 2021 9:44 am","-15.299692897985","388.85","5606606","2558338.4","-3416131.9"
"SPY","1614696300000","March 2, 2021 9:45 am","-12.926466932641","389.025","5756689","2723648.7","-3467785.2"
"SPY","1614696360000","March 2, 2021 9:46 am","-15.179382822922","389.245","5978025","2940916.4","-3848343.7"
"SPY","1614696420000","March 2, 2021 9:47 am","-19.603255589374","388.915","6138612","2989199.3","-4192567.1"
"SPY","1614696480000","March 2, 2021 9:48 am","-17.590719759323","388.975","6384662","3161785.6","-4284893.6"
"SPY","1614696540000","March 2, 2021 9:49 am","-23.847517234224","388.565","7074006","3167533.8","-4854508.6"
"SPY","1614696600000","March 2, 2021 9:50 am","-26.936179882947","388.325","7718397","3264879.8","-5343921.1"
"SPY","1614696660000","March 2, 2021 9:51 am","-27.719144117898","388.255","8598474","3420765.7","-5804189.1"
