"Symbol","Timestamp","Human Time","NOPE","Stock Price","Stock Volume","Call Net Delta * Volume","Put Net Delta * Volume"
"SPY","1611239460000","January 21, 2021 9:31 am","-1.1381480645072","384.265","1293004","263372.4","-278088.7"
"SPY","1611239520000","January 21, 2021 9:32 am","3.4249246088308","384.425","1491554","521223.9","-470139.3"
"SPY","1611239580000","January 21, 2021 9:33 am","1.1522862794869","384.085","1692444","751252.2","-731750.4"
"SPY","1611239640000","January 21, 2021 9:34 am","-1.2418298942762","383.985","1910165","997820.6","-1021541.6"
"SPY","1611239700000","January 21, 2021 9:35 am","-3.6405587422417","384.09","2124987","1184789.4","-1262150.8"
"SPY","1611239820000","January 21, 2021 9:37 am","-3.7208402568362","384.11","2437350","1559962.4","-1650652.3"
"SPY","1611239880000","January 21, 2021 9:38 am","-5.858745496146","383.98","2815089","1711124.6","-1876053.5"
"SPY","1611239940000","January 21, 2021 9:39 am","-3.7666718831258","384.085","2926634","1894898.3","-2005135"
"SPY","1611240000000","January 21, 2021 9:40 am","-15.95817586245","383.58","3101367","1990780.5","-2485702.1"
"SPY","1611240060000","January 21, 2021 9:41 am","-13.43742177818","383.765","3263955","2434979.3","-2873570.7"
"SPY","1611240120000","January 21, 2021 9:42 am","-34.106473845657","383.32","3490491","2468720.8","-3659204.2"
"SPY","1611240180000","January 21, 2021 9:43 am","-33.80793704724","383.47","4250044","2741453.6","-4178305.8"
"SPY","1611240240000","January 21, 2021 9:44 am","-33.481952889247","383.51","4334849","2839975.3","-4291367.4"
"SPY","1611240300000","January 21, 2021 9:45 am","-35.673558027493","383.585","4480876","2995711.3","-4594199.2"
"SPY","1611240360000","January 21, 2021 9:46 am","-37.761002141226","383.73","4575882","3165757.9","-4893656.8"
"SPY","1611240420000","January 21, 2021 9:47 am","-32.566455905838","383.965","4936243","4472319.5","-6079878.9"
"SPY","1611240480000","January 21, 2021 9:48 am","-29.098274026246","383.905","5064909","4734050.7","-6207851.8"
"SPY","1611240540000","January 21, 2021 9:49 am","-30.702728734213","384.06","5230667","4830662.7","-6436620.2"
"SPY","1611240600000","January 21, 2021 9:50 am","-32.236397845548","383.92","5302138","4947248.7","-6656467"
"SPY","1611240660000","January 21, 2021 9:51 am","-33.537486474296","383.945","5407297","5008432.7","-6821904.2"
"SPY","1611240720000","January 21, 2021 9:52 am","-36.28917270454","383.7","5489792","5083612.7","-7075812.8"
"SPY","1611240780000","January 21, 2021 9:53 am","-55.145319861406","383.67","5643241","5199332.1","-8311315.4"
"SPY","1611240840000","January 21, 2021 9:54 am","-53.884443863079","383.795","5779494","5357156.6","-8471404.8"
"SPY","1611240900000","January 21, 2021 9:55 am","-57.965579073846","383.645","6115524","5348947.8","-8893846.7"
"SPY","1611240960000","January 21, 2021 9:56 am","-64.291426318219","383.5","6274224","5319718.8","-9353506.9"
"SPY","1611241020000","January 21, 2021 9:57 am","-62.833823111307","383.59","6791853","5508088.5","-9775669.4"
"SPY","1611241080000","January 21, 2021 9:58 am","-61.326944352674","383.775","6943622","5769551.3","-10027862.5"
"SPY","1611241140000","January 21, 2021 9:59 am","-59.096370574996","383.795","7268920","5890098.2","-10185766.1"
"SPY","1611241200000","January 21, 2021 10:00 am","-58.578583641529","383.8","7337055","5987252.8","-10285195.7"
"SPY","1611241260000","January 21, 2021 10:01 am","-56.483753466401","383.83","7467039","6191168.3","-10408832.2"
"SPY","1611241320000","January 21, 2021 10:02 am","-64.618293569442","383.78","7799790","7216773.4","-12256864.6"
"SPY","1611241380000","January 21, 2021 10:03 am","-63.861012471808","383.725","7860288","7259030","-12278689.5"
"SPY","1611241440000","January 21, 2021 10:04 am","-62.019788200489","383.885","7955448","7476044.1","-12409996.1"
"SPY","1611241500000","January 21, 2021 10:05 am","-62.843437742952","383.815","8012129","7520695.3","-12555792.6"
"SPY","1611241560000","January 21, 2021 10:06 am","-68.442382893504","383.67","8077306","7418691","-12946991.7"
"SPY","1611241620000","January 21, 2021 10:07 am","-70.741477414088","383.61","8179413","7405594.6","-13191832.2"
"SPY","1611241680000","January 21, 2021 10:08 am","-65.163523437007","383.735","8530398","7586578.2","-13145286.1"
"SPY","1611241740000","January 21, 2021 10:09 am","-60.115370731743","383.9","8571238","7806522.6","-12959154.1"
"SPY","1611241800000","January 21, 2021 10:10 am","-61.639521482783","383.83","8623138","7836891.9","-13152152.9"
"SPY","1611241860000","January 21, 2021 10:11 am","-58.721882219175","383.995","8724595","8008283","-13131529.4"
"SPY","1611241920000","January 21, 2021 10:12 am","-55.950006498435","384.12","8886755","8295617.6","-13267757.6"
"SPY","1611241980000","January 21, 2021 10:13 am","-45.506408108789","384.365","9011161","8877997.1","-12978652.8"
"SPY","1611242040000","January 21, 2021 10:14 am","-42.474701863034","384.385","9133973","9169890.5","-13049518.3"
"SPY","1611242100000","January 21, 2021 10:15 am","-43.121357076515","384.41","9273287","9329149.5","-13327916.7"
"SPY","1611242160000","January 21, 2021 10:16 am","-39.747443549357","384.575","9452461","9648758.5","-13405870.1"
"SPY","1611242220000","January 21, 2021 10:17 am","-34.98385703689","384.555","9873652","9940059","-13394243.3"
"SPY","1611242280000","January 21, 2021 10:18 am","-36.058880395708","384.525","9927311","10031694.7","-13611371.9"
"SPY","1611242340000","January 21, 2021 10:19 am","-36.915941748903","384.57","10141955","10303389.7","-14047387.9"
"SPY","1611242400000","January 21, 2021 10:20 am","-35.073392875304","384.485","10255287","10575474.3","-14172351.4"
"SPY","1611242460000","January 21, 2021 10:21 am","-32.749530301448","384.565","10608932","10898149.6","-14372525"
"SPY","1611242520000","January 21, 2021 10:22 am","-37.216682288014","384.44","10679830","10820031.7","-14794710.1"
"SPY","1611242580000","January 21, 2021 10:23 am","-31.77074960938","384.595","10773251","11131266.5","-14554009.1"
"SPY","1611242640000","January 21, 2021 10:24 am","-26.380804347305","384.72","11056045","11670094.8","-14586768.4"
"SPY","1611242700000","January 21, 2021 10:25 am","-31.466213237003","384.655","11210559","11747443.5","-15274981.9"
"SPY","1611242760000","January 21, 2021 10:26 am","-33.057872941878","384.615","11321543","11883396.7","-15626058"
"SPY","1611242820000","January 21, 2021 10:27 am","-29.972952776599","384.645","11630399","12201149","-15687123"
"SPY","1611242880000","January 21, 2021 10:28 am","-25.295499349967","384.785","11714019","12690636.7","-15653756.3"
"SPY","1611242940000","January 21, 2021 10:29 am","-23.198261307076","384.705","11790006","13032542.5","-15767618.9"
"SPY","1611243000000","January 21, 2021 10:30 am","-24.930176733509","384.79","11869396","13057318.1","-16016379.5"
"SPY","1611243060000","January 21, 2021 10:31 am","-24.624167099229","384.815","11961659","13182992.9","-16128451.8"
"SPY","1611243120000","January 21, 2021 10:32 am","-25.155466823941","384.715","12019767","13266137.1","-16289765.6"
"SPY","1611243180000","January 21, 2021 10:33 am","-21.58492141742","384.835","12086839","13524477.5","-16133412.2"
"SPY","1611243240000","January 21, 2021 10:34 am","-21.021075381714","384.815","12137811","13616135.9","-16167634.3"
"SPY","1611243300000","January 21, 2021 10:35 am","-22.413718813678","384.815","12184348","13639266.7","-16370232.2"
"SPY","1611243360000","January 21, 2021 10:36 am","-24.292154319268","384.735","12233521","13596023.2","-16567809"
"SPY","1611243420000","January 21, 2021 10:37 am","-27.791696557124","384.655","12292106","13600703.5","-17016888.3"
"SPY","1611243480000","January 21, 2021 10:38 am","-26.014223594709","384.715","12372681","13756745.4","-16975402.3"
"SPY","1611243540000","January 21, 2021 10:39 am","-20.767530667455","384.825","12507396","14196205.3","-16793682.6"
"SPY","1611243600000","January 21, 2021 10:40 am","-23.383293152766","384.765","12561628","14179190.4","-17116512.7"
"SPY","1611243660000","January 21, 2021 10:41 am","-23.054029158669","384.82","12599752","14243567.3","-17148317.8"
"SPY","1611243720000","January 21, 2021 10:42 am","-24.773050371806","384.745","12672724","14223919","-17363339.3"
"SPY","1611243780000","January 21, 2021 10:43 am","-24.701165734155","384.795","12746045","14270953.5","-17419375.2"
"SPY","1611243840000","January 21, 2021 10:44 am","-24.876431062826","384.785","12794599","14295967.1","-17478806.7"
"SPY","1611243900000","January 21, 2021 10:45 am","-27.676996623839","384.69","12825513","14221809.6","-17771526.4"
"SPY","1611243960000","January 21, 2021 10:46 am","-26.172405514209","384.715","12874449","14350508","-17720061"
"SPY","1611244020000","January 21, 2021 10:47 am","-25.402627516585","384.765","12999956","14688534.9","-17990865.3"
"SPY","1611244080000","January 21, 2021 10:48 am","-27.290729674961","384.785","13081537","14590921.1","-18160968"
"SPY","1611244140000","January 21, 2021 10:49 am","-26.016852398761","384.775","13141868","14733266","-18152366.4"
"SPY","1611244200000","January 21, 2021 10:50 am","-26.212828216689","384.725","13482404","14765005.8","-18299125.2"
"SPY","1611244260000","January 21, 2021 10:51 am","-28.079339788922","384.71","13527916","14700784.5","-18499334"
"SPY","1611244320000","January 21, 2021 10:52 am","-28.49075379586","384.78","13593362","14745959.6","-18618810.9"
"SPY","1611244380000","January 21, 2021 10:53 am","-27.949601279142","384.735","13648521","14856342.2","-18671049.4"
"SPY","1611244440000","January 21, 2021 10:54 am","-24.928587427457","384.685","13679524","15369563.6","-18779675.7"
"SPY","1611244500000","January 21, 2021 10:55 am","-26.245974806113","384.695","13719836","15335483.1","-18936387.8"
"SPY","1611244560000","January 21, 2021 10:56 am","-24.871910093482","384.745","14284615","15449781.3","-19002637.9"
"SPY","1611244620000","January 21, 2021 10:57 am","-22.246673062485","384.785","14343747","15762607","-18953613.5"
"SPY","1611244680000","January 21, 2021 10:58 am","-20.084817853891","384.79","14655405","15998403.6","-18941915"
"SPY","1611244740000","January 21, 2021 10:59 am","-22.119376899041","384.735","14735397","15893239.7","-19152617.7"
"SPY","1611244800000","January 21, 2021 11:00 am","-20.508704942001","384.795","14781948","16038164.4","-19069750.5"
"SPY","1611244860000","January 21, 2021 11:01 am","-21.366441256385","384.74","14832361","16043898.4","-19213046.1"
"SPY","1611244920000","January 21, 2021 11:02 am","-21.102030323735","384.77","14883193","16178568.8","-19319224.7"
"SPY","1611244980000","January 21, 2021 11:03 am","-17.90676684612","384.865","14916432","16473442.1","-19144492.8"
"SPY","1611245040000","January 21, 2021 11:04 am","-15.558939349502","384.905","14988764","16752593","-19084685.7"
"SPY","1611245100000","January 21, 2021 11:05 am","-14.97690149529","384.84","15116130","17124612.8","-19388540.7"
"SPY","1611245160000","January 21, 2021 11:06 am","-20.74031353301","384.645","15224617","16870858.5","-20028491.8"
"SPY","1611245220000","January 21, 2021 11:07 am","-23.662178460256","384.6","15355800","16850636","-20484152.8"
"SPY","1611245280000","January 21, 2021 11:08 am","-26.242633890582","384.525","15411969","16802784.1","-20847290.7"
"SPY","1611245340000","January 21, 2021 11:09 am","-29.682451120366","384.43","15526712","16752370","-21361078.7"
"SPY","1611245400000","January 21, 2021 11:10 am","-24.246544156918","384.53","15892504","17308042.6","-21161425.6"
"SPY","1611245460000","January 21, 2021 11:11 am","-30.059430056468","384.36","15951861","16946469","-21741507.5"
"SPY","1611245520000","January 21, 2021 11:12 am","-31.282753693871","384.43","16013690","16967519.8","-21977043"
"SPY","1611245580000","January 21, 2021 11:13 am","-31.557125588238","384.325","16060246","17030673.2","-22098825.2"
"SPY","1611245640000","January 21, 2021 11:14 am","-33.616678230678","384.325","16150682","16986221.1","-22415543.9"
"SPY","1611245700000","January 21, 2021 11:15 am","-28.274373974003","384.46","16201923","17450596.2","-22031588.5"
"SPY","1611245760000","January 21, 2021 11:16 am","-33.654581510697","384.27","16266043","17176501.6","-22650770.3"
"SPY","1611245820000","January 21, 2021 11:17 am","-30.241911854336","384.385","16317059","17460292.5","-22394883.1"
"SPY","1611245880000","January 21, 2021 11:18 am","-28.684041482053","384.375","16367560","17636749.6","-22331627.3"
"SPY","1611245940000","January 21, 2021 11:19 am","-29.829394277801","384.34","16394116","17598084.8","-22488350.3"
"SPY","1611246000000","January 21, 2021 11:20 am","-30.894047683014","384.355","16414818","17543952.8","-22615154.5"
"SPY","1611246060000","January 21, 2021 11:21 am","-29.053108242989","384.445","16456918","17721055.1","-22502301.3"
"SPY","1611246120000","January 21, 2021 11:22 am","-29.628199054591","384.375","16483659","17727015.3","-22610826.6"
"SPY","1611246180000","January 21, 2021 11:23 am","-28.624894303839","384.4","16559258","17844124.3","-22584194.4"
"SPY","1611246240000","January 21, 2021 11:24 am","-25.25787159838","384.465","16634868","18152409.9","-22354023.5"
"SPY","1611246300000","January 21, 2021 11:25 am","-25.490999086263","384.465","16719247","18160290.4","-22422193.5"
"SPY","1611246360000","January 21, 2021 11:26 am","-29.74535936987","384.36","16760601","17874171","-22859672"
"SPY","1611246420000","January 21, 2021 11:27 am","-17.015898418591","384.42","16791104","19738509.6","-22595666.8"
"SPY","1611246480000","January 21, 2021 11:28 am","-16.130532823132","384.455","16830219","19825823.7","-22540627.7"
"SPY","1611246540000","January 21, 2021 11:29 am","-16.029460199142","384.455","16854197","19848381.3","-22550018.1"
"SPY","1611246600000","January 21, 2021 11:30 am","-18.879562255078","384.375","16893674","19663135.7","-22852587.4"
"SPY","1611246660000","January 21, 2021 11:31 am","-15.869981663471","384.435","16951409","19966321.3","-22656506.8"
"SPY","1611246720000","January 21, 2021 11:32 am","-23.826678987124","384.26","17009109","19377854.7","-23430560.5"
"SPY","1611246780000","January 21, 2021 11:33 am","-26.84766210733","384.175","17075292","19281086.4","-23865403.1"
"SPY","1611246840000","January 21, 2021 11:34 am","-28.56994374253","384.155","17122704","19224327.1","-24116274"
"SPY","1611246900000","January 21, 2021 11:35 am","-35.216906936882","383.975","17250647","18859634.3","-24934778.6"
"SPY","1611246960000","January 21, 2021 11:36 am","-35.945226625257","383.965","17322650","18900576.4","-25127242.2"
"SPY","1611247020000","January 21, 2021 11:37 am","-42.875274483118","383.815","17530222","18533624.8","-26049755.6"
"SPY","1611247080000","January 21, 2021 11:38 am","-38.643787021189","383.885","17626730","19138903.1","-25950539.1"
"SPY","1611247140000","January 21, 2021 11:39 am","-40.652377151657","383.865","17740980","19035546.3","-26247676.4"
"SPY","1611247200000","January 21, 2021 11:40 am","-35.334250602691","383.875","17836273","19706266.8","-26008580.2"
"SPY","1611247260000","January 21, 2021 11:41 am","-39.91041145439","383.78","17898047","19371554.6","-26514738.8"
"SPY","1611247320000","January 21, 2021 11:42 am","-38.902332123885","383.815","18826487","19336005.5","-26659948"
"SPY","1611247380000","January 21, 2021 11:43 am","-40.890837189824","383.74","18864300","19219202.5","-26932972.7"
"SPY","1611247440000","January 21, 2021 11:44 am","-41.904987228983","383.73","18906090","19212313.6","-27134908.2"
"SPY","1611247500000","January 21, 2021 11:45 am","-37.974545195739","383.86","18954143","19618713.5","-26816463.1"
"SPY","1611247560000","January 21, 2021 11:46 am","-32.363575871528","383.94","19064846","20173986.9","-26344052.8"
"SPY","1611247620000","January 21, 2021 11:47 am","-30.857603802469","383.995","19104218","20343627.1","-26238731"
"SPY","1611247680000","January 21, 2021 11:48 am","-27.906292703111","384.065","19176735","20704897.6","-26056413.4"
"SPY","1611247740000","January 21, 2021 11:49 am","-27.808154046013","384.035","19275903","20788672.8","-26148945.6"
"SPY","1611247800000","January 21, 2021 11:50 am","-27.67175054736","384.01","19320477","20862112.3","-26208426.5"
"SPY","1611247860000","January 21, 2021 11:51 am","-26.786591727092","384.125","19349278","20975497.9","-26158510"
"SPY","1611247920000","January 21, 2021 11:52 am","-25.676809289965","384.075","19379536","21132653.1","-26108699.6"
"SPY","1611247980000","January 21, 2021 11:53 am","-24.806999252011","384.145","19433448","21257777.5","-26078632.8"
"SPY","1611248040000","January 21, 2021 11:54 am","-23.420440746395","384.145","19464436","21406570.9","-25965227.6"
"SPY","1611248100000","January 21, 2021 11:55 am","-24.106190751565","384.135","19479945","21397329.1","-26093201.8"
"SPY","1611248160000","January 21, 2021 11:56 am","-23.902390538549","384.145","19502802","21446641","-26108276.9"
"SPY","1611248220000","January 21, 2021 11:57 am","-20.085827771365","384.245","19546587","21873592.3","-25799686.1"
"SPY","1611248280000","January 21, 2021 11:58 am","-23.6135931565","384.135","19585885","21579825.8","-26204757"
"SPY","1611248340000","January 21, 2021 11:59 am","-24.422435491751","384.105","19613887","21547971.4","-26338160.3"
"SPY","1611248400000","January 21, 2021 12:00 pm","-23.908547462015","384.15","19635934","21609400.1","-26304066.7"
"SPY","1611248460000","January 21, 2021 12:01 pm","-24.67128943455","384.085","20158053","21546348.1","-26519599.7"
"SPY","1611248520000","January 21, 2021 12:02 pm","-23.101961906939","384.105","20267628","21711791.4","-26394011.1"
"SPY","1611248580000","January 21, 2021 12:03 pm","-25.163216450578","384.015","20315201","21530432.1","-26642390.1"
"SPY","1611248640000","January 21, 2021 12:04 pm","-26.183444717488","384.06","20370791","21535884.5","-26869659.3"
"SPY","1611248700000","January 21, 2021 12:05 pm","-27.598789193285","383.98","20418453","21448673.6","-27083919.4"
"SPY","1611248760000","January 21, 2021 12:06 pm","-25.774605634176","384.025","20506848","21681816.3","-26967375.5"
"SPY","1611248820000","January 21, 2021 12:07 pm","-26.654523610311","384","20612054","21640778.6","-27134823.4"
"SPY","1611248880000","January 21, 2021 12:08 pm","-31.139406774164","383.905","20656012","21246724.8","-27678884.4"
"SPY","1611248940000","January 21, 2021 12:09 pm","-30.273212109022","383.88","20681770","21361786.1","-27622822.2"
"SPY","1611249000000","January 21, 2021 12:10 pm","-32.424086123188","383.91","20735043","21248854.7","-27972002.9"
"SPY","1611249060000","January 21, 2021 12:11 pm","-31.263233081993","383.865","20756597","21415272.8","-27904456.1"
"SPY","1611249120000","January 21, 2021 12:12 pm","-32.152578334298","383.815","20811382","21385092","-28076487.9"
"SPY","1611249180000","January 21, 2021 12:13 pm","-33.816151453822","383.81","20858952","21342091.1","-28395785.9"
"SPY","1611249240000","January 21, 2021 12:14 pm","-34.716355066944","383.72","21449634","21308783","-28755314.1"
"SPY","1611249300000","January 21, 2021 12:15 pm","-36.470739104011","383.715","21518514","21237561.6","-29085522.7"
"SPY","1611249360000","January 21, 2021 12:16 pm","-42.301061392747","383.515","21731541","20897924.1","-30090596.6"
"SPY","1611249420000","January 21, 2021 12:17 pm","-43.466671578564","383.605","22421749","21204212.2","-30950200.2"
