"Symbol","Timestamp","Human Time","NOPE","Stock Price","Stock Volume","Call Net Delta * Volume","Put Net Delta * Volume"
"SPY","1612276260000","February 2, 2021 9:31 am","3.4072574020708","379.715","2069556","410200.8","-339685.7"
"SPY","1612276320000","February 2, 2021 9:32 am","7.8276565317364","379.88","2369791","756503.1","-571004"
"SPY","1612276380000","February 2, 2021 9:33 am","11.915810034711","380.2","2603802","1124412.4","-814148.3"
"SPY","1612276440000","February 2, 2021 9:34 am","5.9925718089574","380.205","2893302","1450682.1","-1277298.9"
"SPY","1612276500000","February 2, 2021 9:35 am","5.2876741603697","380.655","3462685","1811494.6","-1628399.1"
"SPY","1612276560000","February 2, 2021 9:36 am","11.830852068934","380.735","3809281","2305085","-1854414.6"
"SPY","1612276620000","February 2, 2021 9:37 am","15.375941396765","380.595","4082232","2719543.5","-2091861.9"
"SPY","1612276680000","February 2, 2021 9:38 am","17.125886701945","380.645","4274407","3026666.3","-2294636.2"
"SPY","1612276740000","February 2, 2021 9:39 am","19.292248350374","380.645","4424942","3405824.7","-2552153.9"
"SPY","1612276800000","February 2, 2021 9:40 am","21.297362212219","380.535","4612274","3990477.8","-3008185.1"
"SPY","1612276860000","February 2, 2021 9:41 am","20.973416018977","380.335","4782128","4246928.2","-3243952.6"
"SPY","1612276920000","February 2, 2021 9:42 am","15.603062101474","380.495","4890367","4399514.9","-3636467.9"
"SPY","1612277040000","February 2, 2021 9:44 am","2.3202207093286","380.205","5182563","4584974.4","-4464727.5"
"SPY","1612277100000","February 2, 2021 9:45 am","3.966497120369","380.61","5371001","4902678.9","-4689638.3"
"SPY","1612277160000","February 2, 2021 9:46 am","6.7969080880813","380.485","5569887","5345104.8","-4966524.7"
"SPY","1612277220000","February 2, 2021 9:47 am","10.412700440043","380.515","5825121","5713038.2","-5106485.8"
"SPY","1612277280000","February 2, 2021 9:48 am","12.22274147572","380.605","6055702","5955164.9","-5214992.1"
"SPY","1612277340000","February 2, 2021 9:49 am","24.348935202632","381.005","6288990","6709787.4","-5178485.3"
"SPY","1612277400000","February 2, 2021 9:50 am","27.084720394707","381.075","6545012","7088643.7","-5315945.5"
"SPY","1612277460000","February 2, 2021 9:51 am","19.740594006636","380.65","6754470","7081716.7","-5748344.2"
"SPY","1612277520000","February 2, 2021 9:52 am","14.856535836063","380.62","6855022","7330072.3","-6311653.5"
"SPY","1612277580000","February 2, 2021 9:53 am","12.99341658942","380.625","7016424","7424492.2","-6512819"
"SPY","1612277640000","February 2, 2021 9:54 am","16.350543322988","380.785","7175290","7691562","-6518363.1"
"SPY","1612277700000","February 2, 2021 9:55 am","17.301307091708","380.87","7275159","7866795.1","-6608097.5"
"SPY","1612277760000","February 2, 2021 9:56 am","20.618640720086","380.995","7422224","8270540.2","-6740178.5"
"SPY","1612277820000","February 2, 2021 9:57 am","20.059913796874","380.985","7544506","8428885.7","-6915464.3"
"SPY","1612277880000","February 2, 2021 9:58 am","21.498601179573","380.925","7905232","8689711.7","-6990197.4"
"SPY","1612277940000","February 2, 2021 9:59 am","11.898968673134","380.765","8081434","8543525.5","-7581918.2"
"SPY","1612278000000","February 2, 2021 10:00 am","16.198088758055","381.02","8235692","8955381","-7621356.3"
"SPY","1612278060000","February 2, 2021 10:01 am","16.380130934584","381.025","8363413","9150109.5","-7780171.5"
"SPY","1612278120000","February 2, 2021 10:02 am","22.19135887259","381.345","8590592","9790986.1","-7884617"
"SPY","1612278180000","February 2, 2021 10:03 am","31.281977399741","381.405","9356530","11179328.2","-8252420.6"
"SPY","1612278240000","February 2, 2021 10:04 am","31.793680996166","381.54","9709062","11441743.7","-8354875.5"
"SPY","1612278300000","February 2, 2021 10:05 am","25.101667443896","381.345","9937006","11478461.9","-8984107.7"
"SPY","1612278360000","February 2, 2021 10:06 am","28.400755050026","381.385","10090987","11841810","-8975893.5"
"SPY","1612278420000","February 2, 2021 10:07 am","26.369518941146","381.355","10210892","11976184.3","-9283621.2"
"SPY","1612278480000","February 2, 2021 10:08 am","26.347720129468","381.365","10376598","12139638.7","-9405641.7"
"SPY","1612278540000","February 2, 2021 10:09 am","29.810909697055","381.495","10486524","12519653","-9393524.8"
"SPY","1612278600000","February 2, 2021 10:10 am","33.141134614198","381.565","10733058","12994617.4","-9437560.2"
"SPY","1612278660000","February 2, 2021 10:11 am","27.534725240082","381.475","10861264","12842085.1","-9851465.9"
"SPY","1612278720000","February 2, 2021 10:12 am","20.838393015864","381.285","11048124","12705143","-10402891.5"
"SPY","1612278780000","February 2, 2021 10:13 am","25.459637511343","381.505","11171053","13177135.5","-10333025.9"
"SPY","1612278840000","February 2, 2021 10:14 am","24.306565447539","381.565","11317492","13451797.9","-10700904.3"
"SPY","1612278900000","February 2, 2021 10:15 am","29.111176339219","381.755","11467449","14057336.4","-10719027.1"
"SPY","1612278960000","February 2, 2021 10:16 am","25.061261964751","381.705","11569087","13982266.9","-11082907.7"
"SPY","1612279020000","February 2, 2021 10:17 am","29.55563782377","382.08","11860933","14598305.3","-11092730.9"
"SPY","1612279080000","February 2, 2021 10:18 am","40.039417689878","382.225","12249830","15846487.6","-10941727"
"SPY","1612279140000","February 2, 2021 10:19 am","39.405608205547","382.325","12524113","16310569.7","-11375366.8"
"SPY","1612279200000","February 2, 2021 10:20 am","41.534154401769","382.425","12833441","16939060.9","-11608799.7"
"SPY","1612279260000","February 2, 2021 10:21 am","42.240022314447","382.405","12970969","17302025.7","-11823085.5"
"SPY","1612279320000","February 2, 2021 10:22 am","42.348646657343","382.445","13105624","17524259.4","-11974205"
"SPY","1612279380000","February 2, 2021 10:23 am","40.275689944287","382.405","13343976","17661258.8","-12286880.4"
"SPY","1612279440000","February 2, 2021 10:24 am","38.224733646774","382.315","13607682","17785329.1","-12583828.9"
"SPY","1612279500000","February 2, 2021 10:25 am","38.814549902945","382.355","13736504","17998707.5","-12666945.3"
"SPY","1612279560000","February 2, 2021 10:26 am","39.055866268326","382.225","13864180","18181471.6","-12766696"
"SPY","1612279620000","February 2, 2021 10:27 am","34.416458889157","382.235","14087585","18060562.4","-13212114.5"
"SPY","1612279680000","February 2, 2021 10:28 am","30.975435599967","382.095","14231693","17952499.8","-13544170.9"
"SPY","1612279740000","February 2, 2021 10:29 am","26.509806825663","381.895","14489347","17822383.7","-13981285.8"
"SPY","1612279800000","February 2, 2021 10:30 am","19.107889373334","381.75","14794914","17553859.7","-14726863.9"
