"Symbol","Timestamp","Human Time","NOPE","Stock Price","Stock Volume","Call Net Delta * Volume","Put Net Delta * Volume"
"SPY","1611757860000","January 27, 2021 9:31 am","-21.863005833882","379.33","4556486","258303.6","-1254488.4"
"SPY","1611757920000","January 27, 2021 9:32 am","-28.377021506064","378.99","4958741","480689.8","-1887832.8"
"SPY","1611758040000","January 27, 2021 9:34 am","-47.981302610652","378.4","6393192","856655.7","-3924192.5"
"SPY","1611758100000","January 27, 2021 9:35 am","-61.529231525539","378.205","6814475","1058030.3","-5250924.4"
"SPY","1611758160000","January 27, 2021 9:36 am","-64.415684719815","377.51","7541990","1197862.7","-6056087.2"
"SPY","1611758220000","January 27, 2021 9:37 am","-62.690774646266","377.57","8122843","1358453.2","-6450726.4"
"SPY","1611758280000","January 27, 2021 9:38 am","-62.213083848931","377.84","8564009","1622658.8","-6950592.9"
"SPY","1611758340000","January 27, 2021 9:39 am","-66.667746540645","377.525","9047352","1731425.8","-7763091.5"
"SPY","1611758400000","January 27, 2021 9:40 am","-60.972929848035","377.815","9524808","2023541.6","-7831096.1"
"SPY","1611758460000","January 27, 2021 9:41 am","-67.596998312785","377.485","10254766","2190300.7","-9122214.7"
"SPY","1611758520000","January 27, 2021 9:42 am","-67.004967882754","377.39","10624043","2485501.9","-9604138.5"
"SPY","1611758580000","January 27, 2021 9:43 am","-66.88146295322","377.425","10910260","2675712.8","-9972654.3"
"SPY","1611758640000","January 27, 2021 9:44 am","-71.955634974527","376.875","11267389","2743841.2","-10851362.5"
"SPY","1611758760000","January 27, 2021 9:46 am","-84.379872323435","376.69","12332412","3439134.8","-13845208.3"
"SPY","1611758820000","January 27, 2021 9:47 am","-81.156212184002","377.055","12678166","3819641.6","-14108760.9"
"SPY","1611758880000","January 27, 2021 9:48 am","-83.930736439711","376.745","12979148","3911938.4","-14805432.9"
"SPY","1611758940000","January 27, 2021 9:49 am","-83.177813728291","376.72","13296673","4097589.5","-15157471.4"
"SPY","1611759000000","January 27, 2021 9:50 am","-89.815363419629","376.235","13641338","4168104.8","-16420122.1"
"SPY","1611759060000","January 27, 2021 9:51 am","-94.446350527279","375.805","14030520","4287760.8","-17539074.9"
"SPY","1611759120000","January 27, 2021 9:52 am","-89.109030869156","376.345","14489447","4761172.6","-17672578.4"
