"Symbol","Timestamp","Human Time","NOPE","Stock Price","Stock Volume","Call Net Delta * Volume","Put Net Delta * Volume"
"SPY","1614004440000","February 22, 2021 9:34 am","-35.849096551139","386.87","3466826","1812507.3","-3055333.1"
"SPY","1614004500000","February 22, 2021 9:35 am","-38.431015155549","386.885","3692311","2028570.8","-3447563.4"
"SPY","1614004560000","February 22, 2021 9:36 am","-29.493955510816","387.1","3991487","2579794.4","-3757041.8"
"SPY","1614004620000","February 22, 2021 9:37 am","-22.930300563398","387.505","4336190","2999310.7","-3993612.1"
"SPY","1614004680000","February 22, 2021 9:38 am","-3.5043476444184","387.85","4690816","3761212.4","-3925594.9"
"SPY","1614004740000","February 22, 2021 9:39 am","-16.136600323652","387.845","5006606","3878190.7","-4686086.7"
"SPY","1614004800000","February 22, 2021 9:40 am","-16.777822950069","387.625","5239200","4113764.8","-4992788.5"
"SPY","1614004860000","February 22, 2021 9:41 am","-19.821669367378","387.27","5618272","4343065.4","-5456700.7"
"SPY","1614004920000","February 22, 2021 9:42 am","-30.551902471145","387.13","5843768","4279826.4","-6065208.7"
"SPY","1614004980000","February 22, 2021 9:43 am","-33.778442583899","387.415","5944256","4359110.5","-6366987.6"
"SPY","1614005040000","February 22, 2021 9:44 am","-25.048246353666","387.61","6048540","4853146.6","-6368199.8"
"SPY","1614005100000","February 22, 2021 9:45 am","-24.05240512823","387.795","6198630","5084219.2","-6575138.8"
"SPY","1614005160000","February 22, 2021 9:46 am","-3.9540309915696","387.94","6356761","6061053.3","-6312401.6"
"SPY","1614005220000","February 22, 2021 9:47 am","-14.39350046637","387.895","6666386","5964223.8","-6923750.1"
"SPY","1614005280000","February 22, 2021 9:48 am","-8.3667348268382","388.015","6867158","6470308.9","-7044865.8"
"SPY","1614005340000","February 22, 2021 9:49 am","-5.0780464699438","387.955","6964889","6730966.4","-7084646.7"
"SPY","1614005400000","February 22, 2021 9:50 am","-5.4521563760735","387.965","7118378","6865524.2","-7253629.3"
"SPY","1614005460000","February 22, 2021 9:51 am","-12.349347575027","387.775","7220677","6758645.5","-7650352"
"SPY","1614005520000","February 22, 2021 9:52 am","-12.676896339093","387.905","7370715","6882423.6","-7816801.5"
"SPY","1614005580000","February 22, 2021 9:53 am","-4.6954978270535","387.88","7474413","7390724.8","-7741685.7"
"SPY","1614005640000","February 22, 2021 9:54 am","-7.3382813246047","388.025","7539760","7470231.5","-8023520.3"
"SPY","1614005700000","February 22, 2021 9:55 am","-2.8984956140995","388.15","7686791","7824215","-8047016.3"
"SPY","1614005820000","February 22, 2021 9:57 am","-6.1173906287261","387.875","8185696","8196304.6","-8697055.6"
"SPY","1614005880000","February 22, 2021 9:58 am","-13.562865504032","387.925","8197413","7914370.7","-9026174.8"
"SPY","1614005940000","February 22, 2021 9:59 am","-8.6464946038686","388.025","8244703","8214351","-8927228.8"
"SPY","1614006000000","February 22, 2021 10:00 am","-9.404895045405","388.015","8345990","8249357.8","-9034289.4"
"SPY","1614006060000","February 22, 2021 10:01 am","-0.74664045690406","388.315","8467074","8810342.7","-8873561.3"
"SPY","1614006120000","February 22, 2021 10:02 am","-12.530092512742","387.98","8580872","8602649.3","-9677840.5"
"SPY","1614006180000","February 22, 2021 10:03 am","-12.056761815014","388.14","8820472","8877328.4","-9940791.7"
"SPY","1614006240000","February 22, 2021 10:04 am","-13.372433332097","388.075","8898210","8891857.3","-10081764.5"
"SPY","1614006300000","February 22, 2021 10:05 am","-12.525298678823","388.12","8940289","8989443.8","-10109241.7"
"SPY","1614006360000","February 22, 2021 10:06 am","-12.444231024545","388.08","9083814","9184258.5","-10314669.3"
"SPY","1614006420000","February 22, 2021 10:07 am","-13.158764225169","388.08","9100331","9154381.4","-10351872.5"
"SPY","1614006480000","February 22, 2021 10:08 am","-21.944639435865","387.985","9189863","9097686.1","-11114368.4"
"SPY","1614006540000","February 22, 2021 10:09 am","-27.361618217437","387.92","9278407","9013920.3","-11552642.6"
